gene_id,length
Solyc01g008450,834
Solyc01g008460,1034
Solyc01g008470,1382
Solyc01g008480,1837
Solyc01g008490,1317
Solyc01g008500,1411
Solyc01g008510,623
Solyc01g008520,1039
Solyc01g008530,1356
Solyc01g008540,1270
Solyc01g008550,1340
Solyc01g008560,1910
Solyc01g008570,783
Solyc01g008580,462
Solyc01g008590,540
Solyc01g008600,2128
Solyc01g008610,1071
Solyc01g008620,1224
Solyc01g008640,1677
Solyc01g008650,1756
Solyc01g008660,1103
Solyc01g008670,1686
Solyc01g008680,587
Solyc01g008690,1075
Solyc01g008700,1367
Solyc01g008710,1445
Solyc01g008720,1206
Solyc01g008730,1460
Solyc01g008740,1626
Solyc01g008750,2532
Solyc01g008760,968
Solyc01g008770,3094
Solyc01g008780,1078
Solyc01g008790,1735
Solyc01g008800,4008
Solyc01g008810,1150
Solyc01g008820,1454
Solyc01g008830,1719
Solyc01g008840,1613
Solyc01g008850,1572
Solyc01g008860,1233
Solyc01g008870,1128
Solyc01g008880,600
Solyc01g008890,1186
Solyc01g008900,1612
Solyc01g008910,1892
Solyc01g008920,1427
Solyc01g008930,1538
Solyc01g008940,375
Solyc01g008950,885
Solyc01g008960,3183
Solyc01g008970,1550
Solyc01g008980,808
Solyc01g008990,1003
Solyc01g009000,1331
Solyc01g009010,1677
Solyc01g009020,619
Solyc01g009030,2254
Solyc01g009040,1741
Solyc01g009050,2207
Solyc01g009060,1752
Solyc01g009070,1775
Solyc01g009080,712
Solyc01g009090,2641
Solyc01g009100,860
Solyc01g009110,1077
Solyc01g009120,664
Solyc01g009130,171
Solyc01g009140,336
Solyc01g009150,1182
Solyc01g009160,1150
Solyc01g009170,2494
Solyc01g009180,2664
Solyc01g009190,1329
Solyc01g009200,966
Solyc01g009210,186
Solyc01g009220,815
Solyc01g009230,4364
Solyc01g009240,2201
Solyc01g009250,728
Solyc01g009260,1416
Solyc01g009270,1422
Solyc01g009280,3565
Solyc01g009290,1839
Solyc01g009300,3471
Solyc01g009310,1727
Solyc01g009320,1257
Solyc01g009330,1281
Solyc01g009340,1368
Solyc01g009350,1033
Solyc01g009360,828
Solyc01g009370,1524
Solyc01g009380,2137
Solyc01g009390,1542
Solyc01g009400,1031
Solyc01g009410,1026
Solyc01g009420,1638
Solyc01g009430,1094
Solyc01g009440,633
Solyc01g009450,1217
Solyc01g009460,135
Solyc01g009470,2451
Solyc01g009480,1332
Solyc01g009490,435
Solyc01g009500,1587
Solyc01g009510,573
Solyc01g009520,1017
Solyc01g009530,645
Solyc01g009540,288
Solyc01g009550,264
Solyc01g009560,528
Solyc01g009570,566
Solyc01g009580,669
Solyc01g009590,532
Solyc01g009600,2133
Solyc01g009610,852
Solyc01g009620,968
Solyc01g009630,1174
Solyc01g009640,1050
Solyc01g009650,276
Solyc01g009660,579
Solyc01g009670,1655
Solyc01g009680,1421
Solyc01g009690,2598
Solyc01g009700,2028
Solyc01g009710,342
Solyc01g009720,1014
Solyc01g009730,1005
Solyc01g009740,1911
Solyc01g009750,899
Solyc01g009760,949
Solyc01g009770,901
Solyc01g009780,1003
Solyc01g009790,162
Solyc01g009800,1698
Solyc01g009810,601
Solyc01g009820,2297
Solyc01g009830,1166
Solyc01g009840,756
Solyc01g009850,657
Solyc01g009860,1033
Solyc01g009870,1585
Solyc01g009880,2143
Solyc01g009890,393
Solyc01g009900,471
Solyc01g009910,363
Solyc01g009920,2331
Solyc01g009930,1758
Solyc01g009940,915
Solyc01g009950,465
Solyc01g009960,1073
Solyc01g009970,1418
Solyc01g009980,537
Solyc01g009990,1239
Solyc01g010000,1689
Solyc01g010010,744
Solyc01g010020,1043
Solyc01g010030,2409
Solyc01g010040,1970
Solyc01g010050,1843
Solyc01g010060,702
Solyc01g010070,354
Solyc01g010080,2167
Solyc01g010090,813
Solyc01g010100,1140
Solyc01g010110,726
Solyc01g010120,342
Solyc01g010130,2244
Solyc01g010140,1485
Solyc01g010150,1820
Solyc01g010160,446
Solyc01g010170,96
Solyc01g010180,1053
Solyc01g010190,919
Solyc01g010200,980
Solyc01g010210,558
Solyc01g010220,833
Solyc01g010230,663
Solyc01g010240,563
Solyc01g010250,1150
Solyc01g010260,1792
Solyc01g010270,721
Solyc01g010280,1274
Solyc01g010290,1661
Solyc01g010300,267
Solyc01g010310,803
Solyc01g010320,594
Solyc01g010330,372
Solyc01g010340,1440
Solyc01g010350,1390
Solyc01g010360,990
Solyc01g010370,2185
Solyc01g010380,225
Solyc01g010390,1693
Solyc01g010400,471
Solyc01g010410,2361
Solyc01g010420,741
Solyc01g010430,1261
Solyc01g010440,1863
Solyc01g010450,453
Solyc01g010460,1423
Solyc01g010470,883
Solyc01g010480,1871
Solyc01g010490,1841
Solyc01g010500,1260
Solyc01g010510,1799
Solyc01g010520,1341
Solyc01g010530,1470
Solyc01g010540,903
Solyc01g010550,603
Solyc01g010570,1320
Solyc01g010580,982
Solyc01g010590,1029
Solyc01g010600,905
Solyc01g010610,255
Solyc01g010630,1233
Solyc01g010640,953
Solyc01g010650,1424
Solyc01g010660,1837
Solyc01g010670,309
Solyc01g010680,927
Solyc01g010690,1143
Solyc01g010700,1721
Solyc01g010710,1785
Solyc01g010720,1488
Solyc01g010730,279
Solyc01g010740,1744
Solyc01g010750,1383
Solyc01g010760,1250
Solyc01g010770,1004
Solyc01g010780,1663
Solyc01g010790,1065
Solyc01g010800,96
Solyc01g010810,1010
Solyc01g010820,2719
Solyc01g010830,1135
Solyc01g010840,234
Solyc01g010850,279
Solyc01g010860,1505
Solyc01g010870,2460
Solyc01g010880,1414
Solyc01g010890,1072
Solyc01g010900,1710
Solyc01g010910,1005
Solyc01g010920,513
Solyc01g010930,860
Solyc01g010940,1011
Solyc01g010950,1566
Solyc01g010960,309
Solyc01g010970,3175
Solyc01g010980,105
Solyc01g010990,1531
Solyc01g011000,911
Solyc01g011010,426
Solyc01g011020,159
Solyc01g011030,1238
Solyc01g011040,1547
Solyc01g011050,1426
Solyc01g011060,267
Solyc01g011070,171
Solyc01g011080,541
Solyc01g011090,1077
Solyc01g011100,3322
Solyc01g011110,198
Solyc01g011130,1800
Solyc01g011150,483
Solyc01g011170,696
Solyc01g011180,192
Solyc01g011190,192
Solyc01g011200,736
Solyc01g011220,663
Solyc01g011230,294
Solyc01g011240,261
Solyc01g011250,720
Solyc01g011260,348
Solyc01g011270,339
Solyc01g011280,834
Solyc01g011290,201
Solyc01g011300,357
Solyc01g011310,816
Solyc01g011320,429
Solyc01g011330,540
Solyc01g011340,1571
Solyc01g011350,1622
Solyc01g011370,324
Solyc01g011390,846
Solyc01g011400,441
Solyc01g011410,222
Solyc01g011420,72
Solyc01g011430,1747
Solyc01g011450,438
Solyc01g011460,453
Solyc01g011470,282
Solyc01g011480,258
Solyc01g011490,432
Solyc01g011500,198
Solyc01g011510,1659
Solyc01g011520,567
Solyc01g011530,408
Solyc01g011540,321
Solyc01g012540,183
Solyc01g012550,294
Solyc01g012560,159
Solyc01g012570,480
Solyc01g012580,255
Solyc01g012590,279
Solyc01g012600,411
Solyc01g012610,210
Solyc01g012620,375
Solyc01g012630,396
Solyc01g012640,561
Solyc01g012650,402
Solyc01g012660,339
Solyc01g012670,552
Solyc01g012680,210
Solyc01g012690,342
Solyc01g012700,785
Solyc01g012710,375
Solyc01g012720,195
Solyc01g012730,210
Solyc01g012740,591
Solyc01g012750,321
Solyc01g012760,624
Solyc01g013760,201
Solyc01g013770,222
Solyc01g013780,288
Solyc01g013790,270
Solyc01g013800,438
Solyc01g013810,210
Solyc01g013820,168
Solyc01g013830,342
Solyc01g013840,348
Solyc01g013850,276
Solyc01g013860,270
Solyc01g013870,237
Solyc01g013880,390
Solyc01g013890,834
Solyc01g013900,268
Solyc01g013910,126
Solyc01g013920,639
Solyc01g013930,198
Solyc01g013940,282
Solyc01g013950,513
Solyc01g013960,537
Solyc01g013970,258
Solyc01g013980,129
Solyc01g013990,111
Solyc01g014000,249
Solyc01g014010,276
Solyc01g014020,633
Solyc01g014030,195
Solyc01g014040,378
Solyc01g014050,249
Solyc01g014060,564
Solyc01g014070,564
Solyc01g014080,318
Solyc01g014090,438
Solyc01g014100,409
Solyc01g014110,365
Solyc01g014120,1288
Solyc01g014130,342
Solyc01g014140,440
Solyc01g014150,660
Solyc01g014160,1422
Solyc01g014170,171
Solyc01g014180,978
Solyc01g014190,189
Solyc01g014200,174
Solyc01g014210,894
Solyc01g014220,738
Solyc01g014230,2713
Solyc01g014240,249
Solyc01g014250,564
Solyc01g014260,141
Solyc01g014270,734
Solyc01g014280,1175
Solyc01g014290,438
Solyc01g014300,411
Solyc01g014310,474
Solyc01g014320,831
Solyc01g014330,543
Solyc01g014340,615
Solyc01g014350,249
Solyc01g014360,228
Solyc01g014370,402
Solyc01g014380,1356
Solyc01g014390,205
Solyc01g014400,738
Solyc01g014410,240
Solyc01g014420,438
Solyc01g014430,270
Solyc01g014440,585
Solyc01g014450,513
Solyc01g014460,510
Solyc01g014470,432
Solyc01g014480,2153
Solyc01g014490,2300
Solyc01g014500,588
Solyc01g014510,876
Solyc01g014520,1287
Solyc01g014530,986
Solyc01g014540,231
Solyc01g014550,1254
Solyc01g014560,1279
Solyc01g014570,468
Solyc01g014580,468
Solyc01g014600,579
Solyc01g014610,210
Solyc01g014620,375
Solyc01g014630,372
Solyc01g014640,357
Solyc01g014650,261
Solyc01g014660,669
Solyc01g014670,573
Solyc01g014680,180
Solyc01g014690,391
Solyc01g014700,1100
Solyc01g014710,249
Solyc01g014720,525
Solyc01g014730,78
Solyc01g014740,267
Solyc01g014760,273
Solyc01g014770,405
Solyc01g014780,249
Solyc01g014790,387
Solyc01g014800,288
Solyc01g014820,708
Solyc01g014830,510
Solyc01g014840,4088
Solyc01g014850,1300
Solyc01g014860,276
Solyc01g014870,570
Solyc01g014880,646
Solyc01g014890,267
Solyc01g014900,354
Solyc01g014910,948
Solyc01g014920,195
Solyc01g014930,1074
Solyc01g014940,960
Solyc01g014950,390
Solyc01g014960,750
Solyc01g014970,690
Solyc01g014980,491
Solyc01g014990,585
Solyc01g015000,856
Solyc01g015010,174
Solyc01g015020,1953
Solyc01g015030,435
Solyc01g015040,174
Solyc01g015050,285
Solyc01g015060,369
Solyc01g015070,387
Solyc01g015080,1195
Solyc01g015090,909
Solyc01g015100,516
Solyc01g015110,954
Solyc01g015120,339
Solyc01g015130,270
Solyc01g015140,264
Solyc01g015150,165
Solyc01g015160,195
Solyc01g015170,153
Solyc01g015180,225
Solyc01g015190,846
Solyc01g015200,363
Solyc01g015210,855
Solyc01g015220,486
Solyc01g015230,108
Solyc01g015240,324
Solyc01g015250,381
Solyc01g015260,171
Solyc01g015270,258
Solyc01g015280,150
Solyc01g015290,381
Solyc01g015300,171
Solyc01g016300,351
Solyc01g016310,918
Solyc01g016320,177
Solyc01g016330,879
Solyc01g016340,369
Solyc01g016350,243
Solyc01g016360,459
Solyc01g016370,2088
Solyc01g016380,1335
Solyc01g016390,1775
Solyc01g016400,243
Solyc01g016410,973
Solyc01g016430,342
Solyc01g016450,207
Solyc01g016460,285
Solyc01g016470,679
Solyc01g016480,1740
Solyc01g016510,330
Solyc01g016520,150
Solyc01g016530,264
Solyc01g016540,423
Solyc01g016550,258
Solyc01g016560,375
Solyc01g016570,567
Solyc01g016580,171
Solyc01g016590,168
Solyc01g016600,384
Solyc01g016610,177
Solyc01g016620,348
Solyc01g016630,474
Solyc01g016640,372
Solyc01g016650,261
Solyc01g016660,171
Solyc01g016670,282
Solyc01g016680,342
Solyc01g016690,288
Solyc01g016700,187
Solyc01g016710,573
Solyc01g016720,279
Solyc01g016730,90
Solyc01g016740,363
Solyc01g016750,276
Solyc01g016760,213
Solyc01g016770,168
Solyc01g016780,192
Solyc01g016790,243
Solyc01g016800,603
Solyc01g016810,138
Solyc01g016820,672
Solyc01g016830,168
Solyc01g016840,393
Solyc01g016850,234
Solyc01g016860,912
Solyc01g016870,216
Solyc01g016880,312
Solyc01g016890,183
Solyc01g016900,252
Solyc01g016910,177
Solyc01g016920,180
Solyc01g016930,246
Solyc01g016940,222
Solyc01g016950,891
Solyc01g016960,504
Solyc01g016970,387
Solyc01g016980,717
Solyc01g016990,423
Solyc01g017000,576
Solyc01g017010,168
Solyc01g017020,273
Solyc01g017030,462
Solyc01g017040,537
Solyc01g017050,318
Solyc01g017060,684
Solyc01g017070,303
Solyc01g017080,735
Solyc01g017090,668
Solyc01g017100,369
Solyc01g017110,1170
Solyc01g017120,291
Solyc01g017130,231
Solyc01g017140,1014
Solyc01g017150,165
Solyc01g017160,156
Solyc01g017170,414
Solyc01g017180,273
Solyc01g017190,324
Solyc01g017200,342
Solyc01g017210,174
Solyc01g017220,291
Solyc01g017230,627
Solyc01g017240,357
Solyc01g017250,348
Solyc01g017260,432
Solyc01g017270,189
Solyc01g017280,390
Solyc01g017290,351
Solyc01g017300,837
Solyc01g017310,225
Solyc01g017320,207
Solyc01g017330,417
Solyc01g017340,699
Solyc01g017350,441
Solyc01g017360,282
Solyc01g017370,498
Solyc01g017380,258
Solyc01g017390,186
Solyc01g017400,654
Solyc01g017410,501
Solyc01g017420,1449
Solyc01g017430,330
Solyc01g017440,609
Solyc01g017450,423
Solyc01g017460,156
Solyc01g017470,426
Solyc01g017480,384
Solyc01g017490,300
Solyc01g017500,228
Solyc01g017510,891
Solyc01g017520,249
Solyc01g017530,603
Solyc01g017540,288
Solyc01g017550,774
Solyc01g017560,429
Solyc01g017570,207
Solyc01g017580,240
Solyc01g017590,66
Solyc01g017600,1316
Solyc01g017610,1098
Solyc01g017620,234
Solyc01g017630,342
Solyc01g017640,180
Solyc01g017650,435
Solyc01g017660,411
Solyc01g017670,87
Solyc01g017680,171
Solyc01g017690,294
Solyc01g017700,225
Solyc01g017710,156
Solyc01g017720,192
Solyc01g017730,354
Solyc01g017740,294
Solyc01g017750,459
Solyc01g017760,564
Solyc01g017770,1047
Solyc01g017780,1482
Solyc01g017790,390
Solyc01g017800,216
Solyc01g017810,912
Solyc01g017820,162
Solyc01g017830,912
Solyc01g017840,1188
Solyc01g017850,2271
Solyc01g017860,236
Solyc01g017870,267
Solyc01g017880,156
Solyc01g017890,642
Solyc01g017900,918
Solyc01g017910,753
Solyc01g017920,114
Solyc01g017930,2349
Solyc01g017940,522
Solyc01g017950,1251
Solyc01g017960,1920
Solyc01g017970,1608
Solyc01g017980,918
Solyc01g017990,1746
Solyc01g018000,1401
Solyc01g018010,81
Solyc01g018020,2364
Solyc01g018040,567
Solyc01g018050,723
Solyc01g018060,162
Solyc01g018070,429
Solyc01g018080,216
Solyc01g018090,300
Solyc01g018100,198
Solyc01g019100,216
Solyc01g020100,276
Solyc01g020110,453
Solyc01g020120,450
Solyc01g020130,933
Solyc01g020140,540
Solyc01g020150,246
Solyc01g020160,231
Solyc01g020170,915
Solyc01g020180,366
Solyc01g020190,542
Solyc01g020200,468
Solyc01g020210,399
Solyc01g020220,909
Solyc01g020230,288
Solyc01g020240,1339
Solyc01g020250,510
Solyc01g020260,69
Solyc01g020270,645
Solyc01g020280,297
Solyc01g020290,165
Solyc01g020300,152
Solyc01g020310,180
Solyc01g020320,542
Solyc01g020330,103
Solyc01g020340,1362
Solyc01g020350,156
Solyc01g020360,180
Solyc01g020370,1005
Solyc01g020380,960
Solyc01g020390,105
Solyc01g020400,345
Solyc01g020410,390
Solyc01g020430,183
Solyc01g020440,1314
Solyc01g020450,216
Solyc01g020460,789
Solyc01g020470,333
Solyc01g020480,876
Solyc01g020490,369
Solyc01g020500,138
Solyc01g020510,261
Solyc01g020520,1307
Solyc01g020530,501
Solyc01g020550,552
Solyc01g020560,390
Solyc01g020570,405
Solyc01g020580,1125
Solyc01g020590,195
Solyc01g020600,921
Solyc01g021600,770
Solyc01g021610,759
Solyc01g021620,201
Solyc01g021630,339
Solyc01g021640,1920
Solyc01g021650,474
Solyc01g021660,690
Solyc01g021670,624
Solyc01g021680,198
Solyc01g021690,399
Solyc01g021700,1149
Solyc01g021710,186
Solyc01g021720,261
Solyc01g021730,1066
Solyc01g021740,354
Solyc01g022740,1796
Solyc01g022750,721
Solyc01g022760,294
Solyc01g022770,108
Solyc01g022780,156
Solyc01g022790,264
Solyc01g028800,2226
Solyc01g028810,2255
Solyc01g028830,1677
Solyc01g028840,615
Solyc01g028850,741
Solyc01g028860,2663
Solyc01g028870,1441
Solyc01g028880,408
Solyc01g028890,699
Solyc01g028900,1491
Solyc01g028910,204
Solyc01g028920,156
Solyc01g028930,1120
Solyc01g028940,123
Solyc01g028950,78
Solyc01g028960,117
Solyc01g028970,1695
Solyc01g028980,801
Solyc01g033980,501
Solyc01g033990,309
Solyc01g034000,2163
Solyc01g034010,1590
Solyc01g034020,1394
Solyc01g034030,369
Solyc01g034040,2121
Solyc01g034050,447
Solyc01g034060,333
Solyc01g034070,423
Solyc01g034080,1413
Solyc01g034090,183
Solyc01g034100,1425
Solyc01g034110,393
Solyc01g034120,452
Solyc01g034130,1644
Solyc01g034140,336
Solyc01g034150,2257
Solyc01g034160,879
Solyc01g034170,168
Solyc01g034180,2997
Solyc01g034190,294
Solyc01g034200,183
Solyc01g034210,456
Solyc01g034220,2454
Solyc01g035220,186
Solyc01g038220,657
Solyc01g038230,435
Solyc01g044240,758
Solyc01g044250,222
Solyc01g044270,2784
Solyc01g044290,2409
Solyc01g044300,279
Solyc01g044320,813
Solyc01g044330,1581
Solyc01g044340,720
Solyc01g044350,1356
Solyc01g044360,3871
Solyc01g044370,663
Solyc01g044380,516
Solyc01g044390,531
Solyc01g044400,417
Solyc01g044410,63
Solyc01g044420,1873
Solyc01g044430,1239
Solyc01g044440,765
Solyc01g044460,1038
Solyc01g044470,399
Solyc01g044480,763
Solyc01g044490,1159
Solyc01g044500,351
Solyc01g044510,543
Solyc01g044520,516
Solyc01g044540,153
Solyc01g044550,558
Solyc01g044560,432
Solyc01g045570,324
Solyc01g045580,474
Solyc01g047580,561
Solyc01g047590,1215
Solyc01g048590,252
Solyc01g048600,261
Solyc01g048610,1419
Solyc01g049610,396
Solyc01g049630,228
Solyc01g049640,399
Solyc01g049650,1846
Solyc01g049660,966
Solyc01g049670,318
Solyc01g049680,954
Solyc01g049690,540
Solyc01g049700,776
Solyc01g049710,849
Solyc01g049720,252
Solyc01g049740,726
Solyc01g049750,162
Solyc01g049760,273
Solyc01g049770,489
Solyc01g049780,546
Solyc01g049790,237
Solyc01g049800,159
Solyc01g049810,1882
Solyc01g049820,1660
Solyc01g049830,741
Solyc01g049840,663
Solyc01g049850,1422
Solyc01g049860,870
Solyc01g049880,647
Solyc01g049890,1089
Solyc01g049900,1395
Solyc01g049910,140
Solyc01g049920,222
Solyc01g049930,357
Solyc01g049950,180
Solyc01g049960,661
Solyc01g049970,2175
Solyc01g049980,674
Solyc01g049990,162
Solyc01g050000,897
Solyc01g050010,547
Solyc01g050020,285
Solyc01g050040,1225
Solyc01g050050,213
Solyc01g050060,285
Solyc01g050070,1003
Solyc01g050080,159
Solyc01g055160,1170
Solyc01g055170,303
Solyc01g055200,666
Solyc01g056200,207
Solyc01g056210,1461
Solyc01g056220,832
Solyc01g056230,519
Solyc01g056240,486
Solyc01g056250,615
Solyc01g056260,213
Solyc01g056270,701
Solyc01g056280,1160
Solyc01g056290,371
Solyc01g056300,390
Solyc01g056310,2022
Solyc01g056320,171
Solyc01g056330,384
Solyc01g056340,2116
Solyc01g056350,165
Solyc01g056360,426
Solyc01g056370,406
Solyc01g056380,246
Solyc01g056390,330
Solyc01g056400,201
Solyc01g056410,258
Solyc01g056420,429
Solyc01g056430,993
Solyc01g056440,555
Solyc01g056450,735
Solyc01g056460,276
Solyc01g056470,552
Solyc01g056480,583
Solyc01g056490,3189
Solyc01g056510,186
Solyc01g056520,3684
Solyc01g056530,702
Solyc01g056550,750
Solyc01g056560,1131
Solyc01g056570,3605
Solyc01g056580,1292
Solyc01g056590,417
Solyc01g056600,439
Solyc01g056610,228
Solyc01g056620,1176
Solyc01g056640,159
Solyc01g056650,243
Solyc01g056660,867
Solyc01g056670,171
Solyc01g056680,279
Solyc01g056690,2207
Solyc01g056700,402
Solyc01g056710,105
Solyc01g056720,1154
Solyc01g056730,285
Solyc01g056740,843
Solyc01g056750,633
Solyc01g056760,752
Solyc01g056770,207
Solyc01g056780,699
Solyc01g056790,713
Solyc01g056800,492
Solyc01g056810,789
Solyc01g056820,585
Solyc01g056830,407
Solyc01g056840,276
Solyc01g056850,2299
Solyc01g056860,561
Solyc01g056870,294
Solyc01g056880,213
Solyc01g056890,405
Solyc01g056900,204
Solyc01g056910,219
Solyc01g056930,267
Solyc01g056940,756
Solyc01g056950,552
Solyc01g056960,654
Solyc01g056970,201
Solyc01g056980,391
Solyc01g056990,1149
Solyc01g057000,767
Solyc01g057010,1173
Solyc01g057020,637
Solyc01g057030,210
Solyc01g057040,1221
Solyc01g057060,276
Solyc01g057070,264
Solyc01g057080,342
Solyc01g057090,1849
Solyc01g057100,273
Solyc01g057110,156
Solyc01g057120,84
Solyc01g057130,159
Solyc01g057140,438
Solyc01g057150,279
Solyc01g057160,201
Solyc01g057170,151
Solyc01g057180,111
Solyc01g057190,1164
Solyc01g057200,1686
Solyc01g057210,1748
Solyc01g057220,2063
Solyc01g057240,204
Solyc01g057250,204
Solyc01g057260,1497
Solyc01g057270,3101
Solyc01g057280,633
Solyc01g057300,924
Solyc01g057310,4704
Solyc01g057320,2199
Solyc01g057330,387
Solyc01g057340,370
Solyc01g057350,567
Solyc01g057360,927
Solyc01g057370,948
Solyc01g057380,72
Solyc01g057390,510
Solyc01g057400,354
Solyc01g057410,153
Solyc01g057420,243
Solyc01g057430,263
Solyc01g057440,211
Solyc01g057450,936
Solyc01g057460,541
Solyc01g057470,225
Solyc01g057480,1278
Solyc01g057490,443
Solyc01g057500,357
Solyc01g057510,693
Solyc01g057520,3596
Solyc01g057530,312
Solyc01g057540,624
Solyc01g057550,315
Solyc01g057560,288
Solyc01g057570,1287
Solyc01g057580,1053
Solyc01g057590,525
Solyc01g057600,427
